Id,SalePrice
2734,142680.46701226954
2735,132406.4536134225
2736,151446.30711740121
2737,124236.18859273428
2738,127935.94551281785
2739,160862.030812961
2740,134385.06428986258
2741,150077.3336075307
2742,156060.06395143224
2743,151965.62571495178
2744,152807.16276216813
2745,142013.55184884285
2746,138161.34947957261
2747,141710.90589495806
2748,124208.79430888739
2749,123670.06395140672
2750,138143.93387523876
2751,130217.91813620599
2752,178340.83143208764
2753,139770.7150112849
2754,246250.63032640622
2755,132296.84382568896
2756,88700.8296953605
2757,66818.32670367771
2758,88701.15393319076
2759,157134.65403338586
2760,116202.99629640492
2761,148848.51172195253
2762,144662.92093433172
2763,196947.25220050162
2764,135961.66512388882
2765,307260.43266292714
2766,135594.35475417806
2767,85859.31229053404
2768,130902.2587387281
2769,132021.11684869006
2770,141679.11364559564
2771,124411.04565492093
2772,122630.57994095267
2773,168172.06402582725
2774,133345.9154980852
2775,119021.66719567374
2776,140307.76700569663
2777,132464.0594810064
2778,105777.36581653639
2779,120718.82859024052
2780,107740.51391904174
2781,101327.46464767735
2782,91355.58475794253
2783,88752.79312695745
2784,127587.70708135434
2785,140426.1983245182
2786,67665.28342965401
2787,126155.93689161104
2788,75070.06903146868
2789,181829.88172316554
2790,98013.5378327426
2791,116239.25668719957
2792,72425.84323321348
2793,180184.94039854404
2794,87863.48846587042
2795,118412.28704034063
2796,93773.6767192722
2797,172925.00552486163
2798,102905.52525813245
2799,125659.30433471758
2800,65482.10325888743
2801,112749.95923910361
2802,131890.4138974477
2803,146867.85742206927
2804,124039.19236483712
2805,104852.5149684294
2806,80871.632787784
2807,146993.04259605677
2808,151359.063124346
2809,141267.5036047998
2810,132547.24973279668
2811,154992.9580041015
2812,148280.6529761148
2813,151736.68644480276
2814,152525.39448497826
2815,107332.18569349832
2816,257417.73168600106
2817,154014.91217287313
2818,133314.66808339802
2819,158602.28384842313
2820,144345.28183536045
2821,111045.11387969233
2822,194607.88149381956
2823,347463.3908036909
2824,179272.25929439845
2825,134424.6824624158
2826,137618.47873839617
2827,137019.13703964496
2828,202487.2290302187
2829,230463.1441021924
2830,221162.0241869793
2831,184824.5158991776
2832,236059.1642011094
2833,294392.30943710345
2834,224322.17001306944
2835,220833.33529001693
2836,195137.85207076772
2837,150992.3427049946
2838,147592.43622310468
2839,179337.821347308
2840,197958.54931604108
2841,202742.23092977755
2842,223938.45025231934
2843,147221.2891311991
2844,162079.56449983772
2845,123373.75791921113
2846,208013.90530443416
2847,200822.99330208302
2848,211713.47310379322
2849,204298.0537391353
2850,266267.53681196854
2851,227596.45725606408
2852,225528.61501163163
2853,230903.77325642025
2854,142468.7177632285
2855,205007.0755187761
2856,205496.17055920247
2857,191163.61068734384
2858,202390.9944714077
2859,117647.5882144438
2860,129049.41788315648
2861,130406.5384417552
2862,193852.439069385
2863,126560.06940009678
2864,250611.0504023184
2865,141336.46014234013
2866,138115.8830773897
2867,90044.40584452746
2868,100309.75026732119
2869,105553.2787131364
2870,140244.63243817195
2871,86033.50723493575
2872,58579.01912664463
2873,109412.43936582337
2874,135592.28557692416
2875,121034.8536556966
2876,156053.32671384866
2877,147649.4667097758
2878,175761.4802643035
2879,145194.876144256
2880,101614.77541290157
2881,146085.10523616447
2882,159220.4254614567
2883,186284.16889591186
2884,191420.9808587228
2885,203146.77835787577
2886,209120.380544506
2887,103260.48862817572
2888,133760.42705177428
2889,58979.030660016186
2890,84854.52642352814
2891,140272.91406253597
2892,59185.30847200497
2893,107117.67483852894
2894,57230.517415235816
2895,309897.21694000566
2896,292435.45317731233
2897,219715.80012018906
2898,141785.06600449598
2899,211435.52513193575
2900,154596.6357695418
2901,204580.8298115756
2902,197624.34033815967
2903,340559.5377584718
2904,333841.5560262299
2905,90206.60574618969
2906,203839.713087739
2907,115733.38616423191
2908,129616.12993502607
2909,149516.8414343881
2910,80180.70347504373
2911,82061.68246503554
2912,150128.90279204972
2913,88756.60400811947
2914,81768.26455349397
2915,85725.76777986318
2916,87041.2123434982
2917,159338.5510127539
2918,121981.49458054111
2919,218865.86380798643
